,Cost_since_last,Current1,Current2,Current3,Energy_since_last,Fuel_hour_rate,Fuel_since_last,PowerFactor1,PowerFactor2,PowerFactor3,Power_apparent_total,Power_reactive_total,Power_real_total,Voltage1,Voltage2,Voltage3,batterycapacity
13914,0.52422763344,47.351838,0.42969,21.91419,20.9691053376,0.0,0.0,0.8,0.0,0.8,15931.18644,9558.711864,12744.949152,230.0,0.0,230.0,99.3072124642
13915,0.525258233765,47.437776,0.42969,21.91419,21.0103293506,0.0,0.0,0.8,0.0,0.8,15950.95218,9570.571308,12760.761744,230.0,0.0,230.0,99.3072124642
13916,0.523899723473,46.463812,0.42969,21.77096,20.9559889389,0.0,0.0,0.8,0.0,0.8,15693.99756,9416.398536,12555.198048,230.0,0.0,230.0,99.3072124642
13917,0.521737406422,48.211218,0.42969,21.942836,20.8694962569,0.0,0.0,0.8,0.0,0.8,16135.43242,9681.259452,12908.345936,230.0,0.0,230.0,99.3072124642
13918,0.48473171347,46.83621,0.42969,21.713668,19.3892685388,0.0,0.0,0.8,0.0,0.8,15766.47194,9459.883164,12613.177552,230.0,0.0,230.0,99.3072124642
13919,0.641050568992,48.383094,29.677256,21.77096,25.6420227597,0.0,0.0,0.8,0.8,0.8,22961.2013,13776.72078,18368.96104,230.0,230.0,230.0,99.3072124642
13920,0.630079704815,46.664334,0.42969,21.62773,25.2031881926,0.0,0.0,0.8,0.0,0.8,15707.17472,9424.304832,12565.739776,230.0,0.0,230.0,99.3072124642
13921,0.524881421893,47.896112,0.42969,21.656376,20.9952568757,0.0,0.0,0.8,0.0,0.8,15997.07224,9598.243344,12797.657792,230.0,0.0,230.0,99.3072124642
13922,0.488292072292,48.211218,0.42969,21.62773,19.5316828917,0.0,0.0,0.8,0.0,0.8,16062.95804,9637.774824,12850.366432,230.0,0.0,230.0,99.3072124642
13923,0.491169543099,48.870076,0.42969,21.91419,19.646781724,0.0,0.0,0.8,0.0,0.8,16280.38118,9768.228708,13024.304944,230.0,0.0,230.0,99.3072124642
13924,0.52805151716,48.755492,0.42969,21.91419,21.1220606864,0.0,0.0,0.8,0.0,0.8,16254.02686,9752.416116,13003.221488,230.0,0.0,230.0,99.3072124642
13925,0.533201700337,47.638298,0.42969,21.62773,21.3280680135,0.0,0.0,0.8,0.0,0.8,15931.18644,9558.711864,12744.949152,230.0,0.0,230.0,99.3072124642
13926,0.536182849771,48.182572,0.42969,21.91419,21.4473139908,0.0,0.0,0.8,0.0,0.8,16122.25526,9673.353156,12897.804208,230.0,0.0,230.0,99.3072124642
13927,0.488381127932,47.523714,0.42969,21.77096,19.5352451173,0.0,0.0,0.8,0.0,0.8,15937.77502,9562.665012,12750.220016,230.0,0.0,230.0,99.3072124642
13928,0.491315901083,48.55497,0.42969,21.971482,19.6526360433,0.0,0.0,0.8,0.0,0.8,16221.08396,9732.650376,12976.867168,230.0,0.0,230.0,99.3072124642
13929,0.520654298775,47.151316,0.42969,21.62773,20.826171951,0.0,0.0,0.8,0.0,0.8,15819.18058,9491.508348,12655.344464,230.0,0.0,230.0,99.3072124642
13930,0.522266487698,48.067988,0.42969,21.799606,20.8906595079,0.0,0.0,0.8,0.0,0.8,16069.54662,9641.727972,12855.637296,230.0,0.0,230.0,99.3072124642
13931,0.524471172979,47.924758,0.42969,21.77096,20.9788469191,0.0,0.0,0.8,0.0,0.8,16030.01514,9618.009084,12824.012112,230.0,0.0,230.0,99.3072124642
13932,0.48444511024,47.40913,0.42969,21.77096,19.3778044096,0.0,0.0,0.8,0.0,0.8,15911.4207,9546.85242,12729.13656,230.0,0.0,230.0,99.3072124642
13933,0.520440169925,48.153926,0.42969,21.91419,20.817606797,0.0,0.0,0.8,0.0,0.8,16115.66668,9669.400008,12892.533344,230.0,0.0,230.0,99.3072124642
13934,0.53281903195,48.497678,0.42969,22.000128,21.312761278,0.0,0.0,0.8,0.0,0.8,16214.49538,9728.697228,12971.596304,230.0,0.0,230.0,99.3072124642
13935,0.532398662244,47.953404,0.42969,21.885544,21.2959464898,0.0,0.0,0.8,0.0,0.8,16062.95804,9637.774824,12850.366432,230.0,0.0,230.0,99.3072124642
13936,0.52928039714,46.578396,0.42969,21.77096,21.1712158856,0.0,0.0,0.8,0.0,0.8,15720.35188,9432.211128,12576.281504,230.0,0.0,230.0,99.3072124642
13937,0.53907432131,47.953404,0.42969,21.77096,21.5629728524,0.0,0.0,0.8,0.0,0.8,16036.60372,9621.962232,12829.282976,230.0,0.0,230.0,99.3072124642
13938,0.51773050659,47.12267,0.42969,21.77096,20.7092202636,0.0,0.0,0.8,0.0,0.8,15845.5349,9507.32094,12676.42792,230.0,0.0,230.0,99.3072124642
13939,0.490483049667,48.354448,0.42969,22.05742,19.6193219867,0.0,0.0,0.8,0.0,0.8,16194.72964,9716.837784,12955.783712,230.0,0.0,230.0,99.3072124642
13940,0.547360467249,48.383094,0.42969,22.000128,21.8944186899,0.0,0.0,0.8,0.0,0.8,16188.14106,9712.884636,12950.512848,230.0,0.0,230.0,99.3072124642
13941,0.561896668286,48.039342,0.42969,21.91419,22.4758667315,0.0,0.0,0.8,0.0,0.8,16089.31236,9653.587416,12871.449888,230.0,0.0,230.0,99.3072124642
13942,0.525919782101,46.578396,0.42969,21.77096,21.0367912841,0.0,0.0,0.8,0.0,0.8,15720.35188,9432.211128,12576.281504,230.0,0.0,230.0,99.3072124642
13943,0.482070586008,46.12006,0.42969,21.656376,19.2828234403,0.0,0.0,0.8,0.0,0.8,15588.58028,9353.148168,12470.864224,230.0,0.0,230.0,99.3072124642
13944,0.517586326498,46.205998,0.42969,21.62773,20.7034530599,0.0,0.0,0.8,0.0,0.8,15601.75744,9361.054464,12481.405952,230.0,0.0,230.0,99.3072124642
13945,0.512778786085,47.581006,0.42969,21.971482,20.5111514434,0.0,0.0,0.8,0.0,0.8,15997.07224,9598.243344,12797.657792,230.0,0.0,230.0,99.3072124642
13946,0.516138083408,47.437776,0.42969,21.91419,20.6455233363,0.0,0.0,0.8,0.0,0.8,15950.95218,9570.571308,12760.761744,230.0,0.0,230.0,99.3072124642
13947,0.5465215763,47.466422,0.42969,21.91419,21.860863052,0.0,0.0,0.8,0.0,0.8,15957.54076,9574.524456,12766.032608,230.0,0.0,230.0,99.3072124642
